""	"x"
"7882"	"B"
"7883"	"A"
"7884"	"B"
"7885"	"F"
"7886"	"F"
"7887"	"A"
"7888"	"A"
"7889"	"A"
"7890"	"F"
"7891"	"B"
"7892"	"F"
"7893"	"A"
"7894"	"A"
"7895"	"B"
"7896"	"D"
"7897"	"B"
"7898"	"D"
"7899"	"D"
"7900"	"B"
"7901"	"B"
"7902"	"A"
"7903"	"A"
"7904"	"F"
"7905"	"B"
"7906"	"F"
"7907"	"B"
"7908"	"E"
"7909"	"C"
"7910"	"B"
"7911"	"A"
"7912"	"A"
"7913"	"A"
"7914"	"B"
"7915"	"B"
"7916"	"E"
"7917"	"E"
"7918"	"D"
"7919"	"F"
"7920"	"C"
"7921"	"C"
"7922"	"C"
"7923"	"B"
"7924"	"C"
"7925"	"F"
"7926"	"C"
"7927"	"F"
"7928"	"B"
"7929"	"C"
"7930"	"C"
"7931"	"E"
"7932"	"A"
"7933"	"B"
"7934"	"B"
"7935"	"E"
"7936"	"F"
"7937"	"B"
"7938"	"B"
"7939"	"B"
"7940"	"F"
"7941"	"B"
"7942"	"F"
"7943"	"C"
"7944"	"F"
"7945"	"A"
"7946"	"D"
"7947"	"E"
"7948"	"C"
"7949"	"A"
"7950"	"F"
"7951"	"E"
"7952"	"B"
"7953"	"B"
"7954"	"B"
"7955"	"B"
"7956"	"E"
"7957"	"A"
"7958"	"B"
"7959"	"D"
"7960"	"B"
"7961"	"A"
"7962"	"A"
"7963"	"C"
"7964"	"B"
"7965"	"B"
"7966"	"B"
"7967"	"B"
"7968"	"F"
"7969"	"D"
"7970"	"B"
"7971"	"D"
"7972"	"B"
"7973"	"A"
"7974"	"B"
"7975"	"B"
"7976"	"B"
"7977"	"B"
"7978"	"D"
"7979"	"B"
"7980"	"A"
"7981"	"B"
"7982"	"A"
"7983"	"C"
"7984"	"A"
"7985"	"A"
"7986"	"B"
"7987"	"A"
"7988"	"A"
"7989"	"B"
"7990"	"E"
"7991"	"B"
"7992"	"B"
"7993"	"B"
"7994"	"A"
"7995"	"A"
"7996"	"B"
"7997"	"F"
"7998"	"A"
"7999"	"B"
"8000"	"B"
"8001"	"D"
"8002"	"A"
"8003"	"B"
"8004"	"A"
"8005"	"F"
"8006"	"B"
"8007"	"C"
"8008"	"A"
"8009"	"A"
"8010"	"A"
"8011"	"B"
"8012"	"A"
"8013"	"B"
"8014"	"E"
"8015"	"A"
"8016"	"A"
"8017"	"C"
"8018"	"B"
"8019"	"B"
"8020"	"B"
"8021"	"B"
"8022"	"F"
"8023"	"F"
"8024"	"C"
"8025"	"C"
"8026"	"B"
"8027"	"F"
"8028"	"B"
"8029"	"E"
"8030"	"B"
"8031"	"F"
"8032"	"B"
"8033"	"A"
"8034"	"D"
"8035"	"E"
"8036"	"A"
"8037"	"F"
"8038"	"C"
"8039"	"A"
"8040"	"A"
"8041"	"C"
"8042"	"A"
"8043"	"E"
"8044"	"B"
"8045"	"F"
"8046"	"E"
"8047"	"A"
"8048"	"A"
"8049"	"A"
"8050"	"E"
"8051"	"B"
"8052"	"B"
"8053"	"A"
"8054"	"F"
"8055"	"A"
"8056"	"B"
"8057"	"B"
"8058"	"B"
"8059"	"B"
"8060"	"C"
"8061"	"B"
"8062"	"B"
"8063"	"F"
"8064"	"F"
"8065"	"C"
"8066"	"F"
"8067"	"E"
"8068"	"A"
"8069"	"B"
"8070"	"B"
"8071"	"A"
"8072"	"A"
"8073"	"C"
"8074"	"D"
"8075"	"F"
"8076"	"A"
"8077"	"F"
"8078"	"A"
"8079"	"D"
"8080"	"B"
"8081"	"E"
"8082"	"E"
"8083"	"A"
"8084"	"E"
"8085"	"A"
"8086"	"A"
"8087"	"B"
"8088"	"F"
"8089"	"A"
"8090"	"B"
"8091"	"D"
"8092"	"B"
"8093"	"B"
"8094"	"A"
"8095"	"D"
"8096"	"B"
"8097"	"F"
"8098"	"C"
"8099"	"A"
"8100"	"A"
"8101"	"B"
"8102"	"F"
"8103"	"E"
"8104"	"A"
"8105"	"A"
"8106"	"F"
"8107"	"D"
"8108"	"E"
"8109"	"B"
"8110"	"C"
"8111"	"F"
"8112"	"D"
"8113"	"F"
"8114"	"C"
"8115"	"A"
"8116"	"C"
"8117"	"B"
"8118"	"F"
"8119"	"A"
"8120"	"D"
"8121"	"D"
"8122"	"D"
"8123"	"B"
"8124"	"D"
"8125"	"B"
"8126"	"F"
"8127"	"B"
"8128"	"C"
"8129"	"D"
"8130"	"C"
"8131"	"A"
"8132"	"D"
"8133"	"B"
"8134"	"A"
"8135"	"C"
"8136"	"A"
"8137"	"A"
"8138"	"B"
"8139"	"A"
"8140"	"B"
"8141"	"F"
"8142"	"F"
"8143"	"B"
"8144"	"A"
"8145"	"F"
"8146"	"B"
"8147"	"E"
"8148"	"A"
"8149"	"B"
"8150"	"E"
"8151"	"E"
"8152"	"B"
"8153"	"B"
"8154"	"B"
"8155"	"E"
"8156"	"A"
"8157"	"B"
"8158"	"B"
"8159"	"D"
"8160"	"A"
"8161"	"A"
"8162"	"A"
"8163"	"C"
"8164"	"C"
"8165"	"F"
"8166"	"C"
"8167"	"B"
"8168"	"D"
"8169"	"B"
"8170"	"A"
"8171"	"B"
"8172"	"A"
"8173"	"B"
"8174"	"B"
"8175"	"F"
"8176"	"B"
"8177"	"B"
"8178"	"B"
"8179"	"A"
"8180"	"F"
"8181"	"A"
"8182"	"F"
"8183"	"D"
"8184"	"B"
"8185"	"B"
"8186"	"F"
"8187"	"B"
"8188"	"B"
"8189"	"D"
"8190"	"B"
"8191"	"D"
"8192"	"C"
"8193"	"D"
"8194"	"A"
"8195"	"D"
"8196"	"F"
"8197"	"E"
"8198"	"A"
"8199"	"B"
"8200"	"A"
"8201"	"C"
"8202"	"F"
"8203"	"F"
"8204"	"A"
"8205"	"E"
"8206"	"A"
"8207"	"A"
"8208"	"B"
"8209"	"A"
"8210"	"B"
"8211"	"D"
"8212"	"A"
"8213"	"D"
"8214"	"D"
"8215"	"C"
"8216"	"B"
"8217"	"C"
"8218"	"A"
"8219"	"D"
"8220"	"E"
"8221"	"E"
"8222"	"F"
"8223"	"E"
"8224"	"A"
"8225"	"F"
"8226"	"B"
"8227"	"B"
"8228"	"F"
"8229"	"A"
"8230"	"B"
"8231"	"B"
"8232"	"B"
"8233"	"B"
"8234"	"D"
"8235"	"D"
"8236"	"F"
"8237"	"A"
"8238"	"C"
"8239"	"C"
"8240"	"D"
"8241"	"C"
"8242"	"C"
"8243"	"B"
"8244"	"A"
"8245"	"F"
"8246"	"A"
"8247"	"B"
"8248"	"F"
"8249"	"B"
"8250"	"B"
"8251"	"B"
"8252"	"A"
"8253"	"F"
"8254"	"B"
"8255"	"A"
"8256"	"F"
"8257"	"B"
"8258"	"B"
"8259"	"A"
"8260"	"C"
"8261"	"C"
"8262"	"C"
"8263"	"A"
"8264"	"F"
"8265"	"A"
"8266"	"A"
"8267"	"B"
"8268"	"F"
"8269"	"B"
"8270"	"E"
"8271"	"A"
"8272"	"A"
"8273"	"D"
"8274"	"A"
"8275"	"A"
"8276"	"E"
"8277"	"B"
"8278"	"F"
"8279"	"F"
"8280"	"F"
"8281"	"A"
"8282"	"B"
"8283"	"C"
"8284"	"D"
"8285"	"B"
"8286"	"F"
"8287"	"B"
"8288"	"A"
"8289"	"A"
"8290"	"A"
"8291"	"D"
"8292"	"F"
"8293"	"A"
"8294"	"D"
"8295"	"B"
"8296"	"C"
"8297"	"D"
"8298"	"D"
"8299"	"A"
"8300"	"B"
"8301"	"B"
"8302"	"B"
"8303"	"E"
"8304"	"D"
"8305"	"C"
"8306"	"B"
"8307"	"E"
"8308"	"A"
"8309"	"A"
"8310"	"F"
"8311"	"B"
"8312"	"C"
"8313"	"A"
"8314"	"A"
"8315"	"B"
"8316"	"C"
"8317"	"A"
"8318"	"B"
"8319"	"C"
"8320"	"E"
"8321"	"B"
"8322"	"E"
"8323"	"B"
"8324"	"F"
"8325"	"B"
"8326"	"A"
"8327"	"B"
"8328"	"F"
"8329"	"B"
"8330"	"B"
"8331"	"A"
"8332"	"C"
"8333"	"B"
"8334"	"A"
"8335"	"D"
"8336"	"B"
"8337"	"C"
"8338"	"C"
"8339"	"B"
"8340"	"F"
"8341"	"A"
"8342"	"A"
"8343"	"A"
"8344"	"B"
"8345"	"B"
"8346"	"B"
"8347"	"B"
"8348"	"A"
"8349"	"A"
"8350"	"F"
"8351"	"F"
"8352"	"B"
"8353"	"E"
"8354"	"A"
"8355"	"F"
"8356"	"B"
"8357"	"F"
"8358"	"B"
"8359"	"A"
"8360"	"A"
"8361"	"B"
"8362"	"A"
"8363"	"F"
"8364"	"B"
"8365"	"E"
"8366"	"A"
"8367"	"D"
"8368"	"F"
"8369"	"D"
"8370"	"F"
"8371"	"B"
"8372"	"A"
"8373"	"B"
"8374"	"A"
"8375"	"B"
"8376"	"A"
"8377"	"E"
"8378"	"B"
"8379"	"B"
"8380"	"A"
"8381"	"D"
"8382"	"F"
"8383"	"B"
"8384"	"F"
"8385"	"B"
"8386"	"E"
"8387"	"A"
"8388"	"A"
"8389"	"A"
"8390"	"C"
"8391"	"B"
"8392"	"B"
"8393"	"D"
"8394"	"D"
"8395"	"B"
"8396"	"D"
"8397"	"F"
"8398"	"A"
"8399"	"D"
"8400"	"B"
"8401"	"C"
"8402"	"A"
"8403"	"E"
"8404"	"F"
"8405"	"C"
"8406"	"A"
"8407"	"D"
"8408"	"B"
"8409"	"A"
"8410"	"B"
"8411"	"B"
"8412"	"D"
"8413"	"F"
"8414"	"B"
"8415"	"A"
"8416"	"B"
"8417"	"B"
"8418"	"A"
"8419"	"E"
"8420"	"A"
"8421"	"B"
"8422"	"F"
"8423"	"A"
"8424"	"D"
"8425"	"B"
"8426"	"B"
"8427"	"E"
"8428"	"A"
"8429"	"B"
"8430"	"A"
"8431"	"E"
"8432"	"D"
"8433"	"F"
"8434"	"A"
"8435"	"B"
"8436"	"F"
"8437"	"B"
"8438"	"D"
"8439"	"B"
"8440"	"D"
"8441"	"D"
"8442"	"A"
"8443"	"A"
"8444"	"B"
"8445"	"D"
"8446"	"A"
"8447"	"F"
"8448"	"C"
"8449"	"F"
"8450"	"C"
"8451"	"B"
"8452"	"F"
"8453"	"B"
"8454"	"C"
"8455"	"A"
"8456"	"C"
"8457"	"B"
"8458"	"F"
"8459"	"A"
"8460"	"B"
"8461"	"E"
"8462"	"B"
"8463"	"F"
"8464"	"B"
"8465"	"D"
"8466"	"B"
"8467"	"B"
"8468"	"D"
"8469"	"C"
"8470"	"D"
"8471"	"A"
"8472"	"B"
"8473"	"F"
"8474"	"A"
"8475"	"F"
"8476"	"A"
"8477"	"C"
"8478"	"C"
"8479"	"B"
"8480"	"A"
"8481"	"B"
"8482"	"A"
"8483"	"B"
"8484"	"A"
"8485"	"A"
"8486"	"B"
"8487"	"A"
"8488"	"C"
"8489"	"F"
"8490"	"B"
"8491"	"D"
"8492"	"B"
"8493"	"B"
"8494"	"B"
"8495"	"C"
"8496"	"A"
"8497"	"F"
"8498"	"F"
"8499"	"D"
"8500"	"E"
"8501"	"B"
"8502"	"B"
"8503"	"B"
"8504"	"B"
"8505"	"B"
"8506"	"B"
"8507"	"A"
"8508"	"F"
"8509"	"A"
"8510"	"A"
"8511"	"B"
"8512"	"F"
"8513"	"A"
"8514"	"C"
"8515"	"B"
"8516"	"B"
"8517"	"F"
"8518"	"B"
"8519"	"D"
"8520"	"A"
"8521"	"B"
"8522"	"F"
"8523"	"B"
"8524"	"A"
"8525"	"F"
"8526"	"A"
"8527"	"B"
"8528"	"D"
"8529"	"B"
"8530"	"B"
"8531"	"A"
"8532"	"B"
"8533"	"B"
"8534"	"B"
"8535"	"B"
"8536"	"A"
"8537"	"B"
"8538"	"E"
"8539"	"E"
"8540"	"B"
"8541"	"D"
"8542"	"B"
"8543"	"E"
"8544"	"B"
"8545"	"F"
"8546"	"F"
"8547"	"C"
"8548"	"D"
"8549"	"B"
"8550"	"B"
"8551"	"B"
"8552"	"E"
"8553"	"D"
"8554"	"A"
"8555"	"C"
"8556"	"A"
"8557"	"A"
"8558"	"B"
"8559"	"A"
"8560"	"A"
"8561"	"D"
"8562"	"D"
"8563"	"F"
"8564"	"F"
"8565"	"A"
"8566"	"D"
"8567"	"A"
"8568"	"C"
"8569"	"B"
"8570"	"A"
"8571"	"B"
"8572"	"A"
"8573"	"B"
"8574"	"C"
"8575"	"C"
"8576"	"A"
"8577"	"B"
"8578"	"B"
"8579"	"D"
"8580"	"B"
"8581"	"B"
"8582"	"E"
"8583"	"F"
"8584"	"F"
"8585"	"B"
"8586"	"C"
"8587"	"A"
"8588"	"E"
"8589"	"A"
"8590"	"F"
"8591"	"F"
"8592"	"F"
"8593"	"D"
"8594"	"E"
"8595"	"B"
"8596"	"B"
"8597"	"C"
"8598"	"E"
"8599"	"C"
"8600"	"F"
"8601"	"E"
"8602"	"E"
"8603"	"A"
"8604"	"C"
"8605"	"E"
"8606"	"F"
"8607"	"E"
"8608"	"B"
"8609"	"C"
"8610"	"A"
"8611"	"A"
"8612"	"B"
"8613"	"B"
"8614"	"B"
"8615"	"B"
"8616"	"F"
"8617"	"E"
"8618"	"D"
"8619"	"B"
"8620"	"D"
"8621"	"B"
"8622"	"E"
"8623"	"E"
"8624"	"B"
"8625"	"E"
"8626"	"B"
"8627"	"E"
"8628"	"A"
"8629"	"B"
"8630"	"B"
"8631"	"B"
"8632"	"C"
"8633"	"B"
"8634"	"B"
"8635"	"B"
"8636"	"E"
"8637"	"F"
"8638"	"A"
"8639"	"B"
"8640"	"B"
"8641"	"C"
"8642"	"B"
"8643"	"A"
"8644"	"A"
"8645"	"E"
"8646"	"B"
"8647"	"B"
"8648"	"F"
"8649"	"C"
"8650"	"E"
"8651"	"E"
"8652"	"B"
"8653"	"E"
"8654"	"A"
"8655"	"C"
"8656"	"C"
"8657"	"A"
"8658"	"E"
"8659"	"C"
"8660"	"D"
"8661"	"C"
"8662"	"F"
"8663"	"D"
"8664"	"B"
"8665"	"B"
"8666"	"F"
"8667"	"B"
"8668"	"A"
"8669"	"F"
"8670"	"A"
"8671"	"B"
"8672"	"B"
"8673"	"A"
"8674"	"D"
"8675"	"B"
"8676"	"C"
"8677"	"B"
"8678"	"D"
"8679"	"C"
"8680"	"B"
"8681"	"B"
"8682"	"E"
"8683"	"D"
"8684"	"A"
"8685"	"B"
"8686"	"D"
"8687"	"D"
"8688"	"E"
"8689"	"A"
"8690"	"B"
"8691"	"B"
"8692"	"B"
"8693"	"B"
"8694"	"A"
"8695"	"E"
"8696"	"C"
"8697"	"F"
"8698"	"D"
"8699"	"A"
"8700"	"C"
"8701"	"C"
"8702"	"F"
"8703"	"E"
"8704"	"A"
"8705"	"F"
"8706"	"B"
"8707"	"B"
"8708"	"E"
"8709"	"D"
"8710"	"B"
"8711"	"B"
"8712"	"E"
"8713"	"B"
"8714"	"B"
"8715"	"D"
"8716"	"C"
"8717"	"B"
"8718"	"B"
"8719"	"C"
"8720"	"B"
"8721"	"F"
"8722"	"C"
"8723"	"C"
"8724"	"B"
"8725"	"F"
"8726"	"B"
"8727"	"F"
"8728"	"B"
"8729"	"B"
"8730"	"B"
"8731"	"A"
"8732"	"B"
"8733"	"F"
"8734"	"B"
"8735"	"D"
"8736"	"B"
"8737"	"C"
"8738"	"B"
"8739"	"A"
"8740"	"B"
"8741"	"F"
"8742"	"A"
"8743"	"A"
"8744"	"C"
"8745"	"B"
"8746"	"B"
"8747"	"B"
"8748"	"C"
"8749"	"F"
"8750"	"B"
"8751"	"A"
"8752"	"B"
"8753"	"B"
"8754"	"D"
"8755"	"B"
"8756"	"A"
"8757"	"B"
"8758"	"A"
"8759"	"A"
"8760"	"B"
"8761"	"B"
"8762"	"F"
"8763"	"C"
"8764"	"B"
"8765"	"D"
"8766"	"C"
"8767"	"B"
"8768"	"D"
"8769"	"B"
"8770"	"C"
"8771"	"B"
"8772"	"F"
"8773"	"B"
"8774"	"B"
"8775"	"B"
"8776"	"D"
"8777"	"A"
"8778"	"F"
"8779"	"B"
"8780"	"A"
"8781"	"A"
"8782"	"B"
"8783"	"E"
"8784"	"A"
"8785"	"D"
"8786"	"E"
"8787"	"C"
"8788"	"C"
"8789"	"F"
"8790"	"B"
"8791"	"F"
"8792"	"C"
"8793"	"B"
"8794"	"E"
"8795"	"E"
"8796"	"B"
"8797"	"B"
"8798"	"A"
"8799"	"F"
"8800"	"D"
"8801"	"F"
"8802"	"C"
"8803"	"B"
"8804"	"C"
"8805"	"A"
"8806"	"B"
"8807"	"F"
"8808"	"D"
"8809"	"C"
"8810"	"B"
"8811"	"C"
"8812"	"B"
"8813"	"D"
"8814"	"B"
"8815"	"A"
"8816"	"B"
"8817"	"A"
"8818"	"E"
"8819"	"B"
"8820"	"E"
"8821"	"B"
"8822"	"B"
"8823"	"B"
"8824"	"A"
"8825"	"A"
"8826"	"D"
"8827"	"B"
"8828"	"C"
"8829"	"E"
"8830"	"B"
"8831"	"A"
"8832"	"B"
"8833"	"B"
"8834"	"B"
"8835"	"B"
"8836"	"F"
"8837"	"A"
"8838"	"B"
"8839"	"E"
"8840"	"C"
"8841"	"F"
"8842"	"F"
"8843"	"B"
"8844"	"E"
"8845"	"B"
"8846"	"B"
"8847"	"C"
"8848"	"C"
"8849"	"E"
"8850"	"A"
"8851"	"F"
"8852"	"F"
"8853"	"E"
"8854"	"F"
"8855"	"E"
"8856"	"F"
"8857"	"C"
"8858"	"A"
"8859"	"C"
"8860"	"B"
"8861"	"A"
"8862"	"F"
"8863"	"E"
"8864"	"D"
"8865"	"F"
"8866"	"B"
"8867"	"B"
"8868"	"D"
"8869"	"B"
"8870"	"A"
"8871"	"B"
"8872"	"B"
"8873"	"B"
"8874"	"B"
"8875"	"B"
"8876"	"F"
"8877"	"D"
"8878"	"B"
"8879"	"B"
"8880"	"B"
"8881"	"B"
"8882"	"A"
"8883"	"B"
"8884"	"A"
"8885"	"B"
"8886"	"C"
"8887"	"F"
"8888"	"B"
"8889"	"B"
"8890"	"B"
"8891"	"E"
"8892"	"F"
"8893"	"D"
"8894"	"E"
"8895"	"A"
"8896"	"B"
"8897"	"A"
"8898"	"D"
"8899"	"F"
"8900"	"F"
"8901"	"D"
"8902"	"B"
"8903"	"F"
"8904"	"D"
"8905"	"B"
"8906"	"E"
"8907"	"A"
"8908"	"A"
"8909"	"A"
"8910"	"E"
"8911"	"B"
"8912"	"E"
"8913"	"E"
"8914"	"B"
"8915"	"B"
"8916"	"F"
"8917"	"A"
"8918"	"B"
"8919"	"B"
"8920"	"A"
"8921"	"B"
"8922"	"A"
"8923"	"B"
"8924"	"B"
"8925"	"B"
"8926"	"B"
"8927"	"F"
"8928"	"B"
"8929"	"B"
"8930"	"B"
"8931"	"B"
"8932"	"B"
"8933"	"A"
"8934"	"F"
"8935"	"B"
"8936"	"F"
"8937"	"B"
"8938"	"B"
"8939"	"A"
"8940"	"A"
"8941"	"B"
"8942"	"B"
"8943"	"B"
"8944"	"B"
"8945"	"B"
"8946"	"B"
"8947"	"D"
"8948"	"D"
"8949"	"F"
"8950"	"B"
"8951"	"A"
"8952"	"A"
"8953"	"A"
"8954"	"E"
"8955"	"B"
"8956"	"B"
"8957"	"A"
"8958"	"B"
"8959"	"B"
"8960"	"F"
"8961"	"B"
"8962"	"B"
"8963"	"F"
"8964"	"B"
"8965"	"C"
"8966"	"B"
"8967"	"B"
"8968"	"C"
"8969"	"A"
"8970"	"B"
"8971"	"F"
"8972"	"D"
"8973"	"C"
"8974"	"E"
"8975"	"D"
"8976"	"D"
"8977"	"A"
"8978"	"D"
"8979"	"F"
"8980"	"B"
"8981"	"B"
"8982"	"B"
"8983"	"B"
"8984"	"B"
"8985"	"A"
"8986"	"D"
"8987"	"B"
"8988"	"B"
"8989"	"A"
"8990"	"A"
"8991"	"C"
"8992"	"B"
"8993"	"B"
"8994"	"A"
"8995"	"F"
"8996"	"D"
"8997"	"E"
"8998"	"F"
"8999"	"A"
"9000"	"A"
"9001"	"B"
"9002"	"A"
"9003"	"B"
"9004"	"B"
"9005"	"F"
"9006"	"D"
"9007"	"B"
"9008"	"A"
"9009"	"B"
"9010"	"F"
"9011"	"C"
"9012"	"E"
"9013"	"D"
"9014"	"B"
"9015"	"B"
"9016"	"A"
"9017"	"C"
"9018"	"B"
"9019"	"E"
"9020"	"C"
"9021"	"E"
"9022"	"B"
"9023"	"D"
"9024"	"A"
"9025"	"A"
"9026"	"F"
"9027"	"E"
"9028"	"E"
"9029"	"B"
"9030"	"D"
"9031"	"C"
"9032"	"B"
"9033"	"F"
"9034"	"F"
"9035"	"B"
"9036"	"E"
"9037"	"F"
"9038"	"E"
"9039"	"B"
"9040"	"B"
"9041"	"B"
"9042"	"B"
"9043"	"B"
"9044"	"D"
"9045"	"F"
"9046"	"B"
"9047"	"B"
"9048"	"F"
"9049"	"C"
"9050"	"A"
"9051"	"A"
"9052"	"A"
"9053"	"B"
"9054"	"A"
"9055"	"B"
"9056"	"C"
"9057"	"F"
"9058"	"B"
"9059"	"A"
"9060"	"B"
"9061"	"B"
"9062"	"A"
"9063"	"B"
"9064"	"B"
"9065"	"B"
"9066"	"D"
"9067"	"F"
"9068"	"C"
"9069"	"C"
"9070"	"B"
"9071"	"B"
"9072"	"A"
"9073"	"F"
"9074"	"C"
"9075"	"B"
"9076"	"A"
"9077"	"A"
"9078"	"D"
"9079"	"A"
"9080"	"A"
"9081"	"A"
"9082"	"B"
"9083"	"B"
"9084"	"F"
"9085"	"A"
"9086"	"A"
"9087"	"B"
"9088"	"A"
"9089"	"A"
"9090"	"A"
"9091"	"B"
"9092"	"A"
"9093"	"E"
"9094"	"B"
"9095"	"B"
"9096"	"F"
"9097"	"B"
"9098"	"D"
"9099"	"A"
"9100"	"D"
"9101"	"E"
"9102"	"A"
"9103"	"B"
"9104"	"A"
"9105"	"A"
"9106"	"F"
"9107"	"C"
"9108"	"D"
"9109"	"E"
"9110"	"F"
"9111"	"B"
"9112"	"C"
"9113"	"B"
"9114"	"A"
"9115"	"B"
"9116"	"F"
"9117"	"B"
"9118"	"B"
"9119"	"F"
"9120"	"B"
"9121"	"F"
"9122"	"A"
"9123"	"F"
"9124"	"F"
"9125"	"C"
"9126"	"F"
"9127"	"A"
"9128"	"B"
"9129"	"B"
"9130"	"B"
"9131"	"B"
"9132"	"F"
"9133"	"B"
"9134"	"C"
"9135"	"A"
"9136"	"B"
"9137"	"E"
"9138"	"A"
"9139"	"B"
"9140"	"C"
"9141"	"E"
"9142"	"C"
"9143"	"F"
"9144"	"B"
"9145"	"E"
"9146"	"A"
"9147"	"C"
"9148"	"B"
"9149"	"C"
"9150"	"A"
"9151"	"E"
"9152"	"A"
"9153"	"B"
"9154"	"B"
"9155"	"E"
"9156"	"B"
"9157"	"F"
"9158"	"A"
"9159"	"B"
"9160"	"B"
"9161"	"B"
"9162"	"A"
"9163"	"A"
"9164"	"C"
"9165"	"B"
"9166"	"B"
"9167"	"C"
"9168"	"B"
"9169"	"B"
"9170"	"B"
"9171"	"B"
"9172"	"B"
"9173"	"D"
"9174"	"B"
"9175"	"D"
"9176"	"B"
"9177"	"C"
"9178"	"B"
"9179"	"B"
"9180"	"E"
"9181"	"B"
"9182"	"B"
"9183"	"B"
"9184"	"C"
"9185"	"B"
"9186"	"C"
"9187"	"F"
"9188"	"B"
"9189"	"B"
"9190"	"A"
"9191"	"A"
"9192"	"C"
"9193"	"B"
"9194"	"B"
"9195"	"F"
"9196"	"F"
"9197"	"B"
"9198"	"D"
"9199"	"F"
"9200"	"C"
"9201"	"F"
"9202"	"C"
"9203"	"B"
"9204"	"B"
"9205"	"B"
"9206"	"E"
"9207"	"D"
"9208"	"A"
"9209"	"D"
"9210"	"C"
"9211"	"B"
"9212"	"D"
"9213"	"B"
"9214"	"B"
"9215"	"A"
"9216"	"F"
"9217"	"E"
"9218"	"D"
"9219"	"D"
"9220"	"E"
"9221"	"F"
"9222"	"D"
"9223"	"C"
"9224"	"C"
"9225"	"D"
"9226"	"F"
"9227"	"E"
"9228"	"B"
"9229"	"A"
"9230"	"F"
"9231"	"B"
"9232"	"B"
"9233"	"B"
"9234"	"A"
"9235"	"B"
"9236"	"D"
"9237"	"B"
"9238"	"B"
"9239"	"E"
"9240"	"D"
"9241"	"B"
"9242"	"D"
"9243"	"A"
"9244"	"B"
"9245"	"F"
"9246"	"A"
"9247"	"F"
"9248"	"E"
"9249"	"D"
"9250"	"D"
"9251"	"B"
"9252"	"B"
"9253"	"A"
"9254"	"B"
"9255"	"B"
"9256"	"F"
"9257"	"F"
"9258"	"B"
"9259"	"E"
"9260"	"B"
"9261"	"E"
"9262"	"E"
"9263"	"B"
"9264"	"B"
"9265"	"B"
"9266"	"C"
"9267"	"C"
"9268"	"F"
"9269"	"F"
"9270"	"D"
"9271"	"B"
"9272"	"F"
"9273"	"C"
"9274"	"B"
"9275"	"A"
"9276"	"A"
"9277"	"B"
"9278"	"E"
"9279"	"F"
"9280"	"F"
"9281"	"A"
"9282"	"F"
"9283"	"E"
"9284"	"B"
"9285"	"B"
"9286"	"C"
"9287"	"D"
"9288"	"F"
"9289"	"A"
"9290"	"C"
"9291"	"D"
"9292"	"E"
"9293"	"E"
"9294"	"D"
"9295"	"F"
"9296"	"A"
"9297"	"B"
"9298"	"D"
"9299"	"D"
"9300"	"E"
"9301"	"E"
"9302"	"B"
"9303"	"E"
"9304"	"F"
"9305"	"F"
"9306"	"E"
"9307"	"B"
"9308"	"C"
"9309"	"D"
"9310"	"A"
"9311"	"F"
"9312"	"B"
"9313"	"E"
"9314"	"B"
"9315"	"D"
"9316"	"E"
"9317"	"D"
"9318"	"B"
"9319"	"D"
"9320"	"F"
"9321"	"F"
"9322"	"A"
"9323"	"C"
"9324"	"A"
"9325"	"E"
"9326"	"B"
"9327"	"B"
"9328"	"A"
"9329"	"D"
"9330"	"C"
"9331"	"A"
"9332"	"B"
"9333"	"B"
"9334"	"B"
"9335"	"B"
"9336"	"A"
"9337"	"A"
"9338"	"F"
"9339"	"A"
"9340"	"A"
"9341"	"A"
"9342"	"C"
"9343"	"A"
"9344"	"A"
"9345"	"B"
"9346"	"B"
"9347"	"A"
"9348"	"D"
"9349"	"D"
"9350"	"D"
"9351"	"C"
"9352"	"C"
"9353"	"B"
"9354"	"F"
"9355"	"B"
"9356"	"B"
"9357"	"B"
"9358"	"A"
"9359"	"E"
"9360"	"A"
"9361"	"B"
"9362"	"C"
"9363"	"E"
"9364"	"B"
"9365"	"B"
"9366"	"F"
"9367"	"F"
"9368"	"B"
"9369"	"A"
"9370"	"B"
"9371"	"D"
"9372"	"A"
"9373"	"D"
"9374"	"A"
"9375"	"B"
"9376"	"F"
"9377"	"A"
"9378"	"D"
"9379"	"F"
"9380"	"B"
"9381"	"D"
"9382"	"A"
"9383"	"F"
"9384"	"F"
"9385"	"F"
"9386"	"E"
"9387"	"A"
"9388"	"B"
"9389"	"F"
"9390"	"B"
"9391"	"A"
"9392"	"A"
"9393"	"C"
"9394"	"B"
"9395"	"B"
"9396"	"C"
"9397"	"F"
"9398"	"B"
"9399"	"E"
"9400"	"A"
"9401"	"B"
"9402"	"A"
"9403"	"B"
"9404"	"B"
"9405"	"A"
"9406"	"D"
"9407"	"B"
"9408"	"D"
"9409"	"B"
"9410"	"B"
"9411"	"B"
"9412"	"B"
"9413"	"B"
"9414"	"A"
"9415"	"B"
"9416"	"F"
"9417"	"B"
"9418"	"B"
"9419"	"A"
"9420"	"F"
"9421"	"B"
"9422"	"A"
"9423"	"A"
"9424"	"D"
"9425"	"B"
"9426"	"B"
"9427"	"A"
"9428"	"F"
"9429"	"D"
"9430"	"C"
"9431"	"C"
"9432"	"C"
"9433"	"E"
"9434"	"F"
"9435"	"F"
